customer_id,signup_date,age_group,gender,city,customer_type,loyalty_tier
C0453,18/04/2023,18-25,Male,London,Returning,Bronze
C0454,24/03/2020,26-35,Male,Bristol,New,Bronze
C0455,19/03/2022,36-45,Male,Edinburgh,New,Silver
C0456,06/04/2020,18-25,Female,Glasgow,Returning,Silver
C0457,16/05/2021,46-55,Female,London,Returning,Bronze
C0458,21/08/2021,26-35,Male,Sheffield,New,Silver
C0459,09/02/2023,46-55,Male,Edinburgh,New,Bronze
C0460,25/07/2021,36-45,Male,Leeds,Returning,Bronze
C0461,09/11/2020,46-55,Male,Manchester,Returning,Silver
C0462,27/02/2021,46-55,Female,Edinburgh,New,Silver
C0463,11/11/2020,18-25,Male,Birmingham,New,Bronze
C0464,20/04/2022,46-55,Male,Bristol,New,Bronze
C0465,11/01/2021,26-35,Prefer not to say,London,New,Silver
C0466,16/08/2020,18-25,Female,Birmingham,Returning,Silver
C0467,26/01/2023,18-25,Female,Sheffield,Returning,Bronze
C0468,25/06/2020,26-35,Prefer not to say,Leeds,New,Silver
C0469,02/03/2022,36-45,Female,London,New,Bronze
C0470,27/01/2023,26-35,Male,Bristol,Returning,Bronze
C0471,08/02/2021,18-25,Male,Bristol,New,Silver
C0472,22/02/2022,46-55,Female,London,New,Bronze
C0473,30/06/2023,65+,Female,Bristol,New,Silver
C0474,15/10/2020,46-55,Male,London,New,Bronze
C0475,18/03/2022,36-45,Female,Liverpool,Returning,Gold
C0476,01/06/2024,46-55,Male,Sheffield,Returning,Bronze
C0477,05/01/2021,36-45,Female,Newcastle,Returning,Bronze
C0478,10/01/2021,46-55,Male,Cardiff,Returning,Gold
C0479,21/10/2022,65+,Male,Nottingham,Returning,Bronze
C0480,10/06/2022,46-55,Female,London,Returning,Bronze
C0481,16/08/2022,46-55,Male,Belfast,New,Bronze
C0482,27/09/2023,65+,Male,Sheffield,New,Bronze
C0483,31/12/2021,26-35,Male,Glasgow,New,Silver
C0484,17/01/2020,36-45,Female,Bristol,New,Bronze
C0485,17/10/2020,36-45,Male,Birmingham,New,Silver
C0486,17/12/2020,46-55,Female,Nottingham,New,Bronze
C0487,09/11/2020,65+,Female,Leicester,New,Bronze
C0488,01/10/2023,36-45,Male,Newcastle,New,Bronze
C0489,21/04/2023,36-45,Female,Nottingham,Returning,Bronze
C0490,19/01/2023,65+,Female,Bristol,New,Silver
C0491,14/07/2021,46-55,Male,Liverpool,New,Bronze
C0492,15/02/2021,36-45,Male,London,Returning,Bronze
C0493,18/04/2023,18-25,Female,Bristol,New,Gold
C0494,02/01/2020,26-35,Female,Newcastle,New,Silver
C0495,14/07/2023,56-65,Female,Birmingham,New,Bronze
C0496,13/10/2021,46-55,Male,Birmingham,Returning,Bronze
C0497,15/01/2022,26-35,Male,London,Returning,Gold
C0498,14/01/2020,36-45,Female,Cardiff,New,Silver
C0499,20/07/2023,36-45,Female,Leicester,New,Silver
C0500,06/02/2021,36-45,Male,Belfast,New,Bronze
C0501,17/09/2020,36-45,Female,Cardiff,New,Bronze
C0502,26/06/2021,18-25,Female,Leicester,New,Bronze
C0503,08/04/2022,46-55,Female,Leicester,New,Bronze
C0504,01/08/2023,26-35,Male,Sheffield,Returning,Gold
C0505,06/06/2021,36-45,Female,Leicester,Returning,Silver
C0506,27/04/2023,18-25,Prefer not to say,Leeds,New,Bronze
C0507,07/08/2022,26-35,Female,Manchester,New,Bronze
C0508,20/07/2020,26-35,Male,Belfast,Returning,Bronze
C0509,15/03/2020,36-45,Male,Manchester,Returning,Bronze
C0510,14/01/2021,56-65,Female,Leicester,New,Gold
C0511,08/05/2023,46-55,Male,Leicester,New,Bronze
C0512,06/04/2022,56-65,Female,Leeds,New,Bronze
C0513,15/06/2020,26-35,Female,Leicester,New,Silver
C0514,07/08/2021,26-35,Female,Newcastle,Returning,Gold
C0515,22/08/2022,26-35,Male,Liverpool,New,Silver
C0516,25/08/2022,36-45,Male,Edinburgh,New,Bronze
C0517,16/11/2022,56-65,Female,Edinburgh,Returning,Bronze
C0518,11/03/2020,36-45,Male,Manchester,Returning,Silver
C0519,27/03/2021,65+,Female,Leicester,New,Bronze
C0520,15/08/2022,18-25,Male,Leicester,New,Silver
C0521,04/06/2022,26-35,Female,Liverpool,Returning,Bronze
C0522,13/09/2021,36-45,Male,Manchester,Returning,Bronze
C0523,19/08/2023,26-35,Male,Edinburgh,New,Bronze
C0524,20/10/2021,46-55,Male,Edinburgh,New,Bronze
C0525,25/03/2024,18-25,Male,Leeds,New,Bronze
C0526,19/05/2020,36-45,Male,Liverpool,Returning,Silver
C0527,06/08/2023,26-35,Male,Edinburgh,Returning,Silver
C0528,23/07/2020,18-25,Male,London,New,Bronze
C0529,23/04/2021,36-45,Male,Bristol,Returning,Gold
C0530,12/06/2021,46-55,Female,Newcastle,New,Gold
C0531,27/05/2020,26-35,Male,Sheffield,Returning,Silver
C0532,21/11/2021,18-25,Male,Belfast,New,Bronze
C0533,13/07/2020,18-25,Male,Glasgow,New,Gold
C0534,26/10/2023,18-25,Male,Leeds,New,Bronze
C0535,12/08/2021,18-25,Female,Cardiff,New,Bronze
C0536,29/05/2023,46-55,Male,Nottingham,Returning,Bronze
C0537,10/09/2023,65+,Female,Southampton,Returning,Bronze
C0538,08/02/2023,26-35,Female,Nottingham,Returning,Silver
C0539,19/08/2020,26-35,Female,Liverpool,New,Silver
C0540,02/11/2021,36-45,Male,Sheffield,New,Bronze
C0541,05/10/2020,36-45,Male,Bristol,Returning,Bronze
C0542,26/09/2023,65+,Female,Birmingham,New,Bronze
C0543,12/05/2020,56-65,Male,Nottingham,New,Bronze
C0544,25/08/2022,18-25,Non-binary,London,New,Bronze
C0545,07/04/2020,46-55,Male,Birmingham,Returning,Bronze
C0546,08/10/2021,36-45,Male,London,New,Silver
C0547,20/04/2020,36-45,Female,Nottingham,New,Bronze
C0548,30/04/2021,65+,Male,Bristol,Returning,Bronze
C0549,20/06/2024,56-65,Male,Belfast,New,Silver
C0550,02/11/2020,18-25,Male,Belfast,New,Bronze
C0551,06/06/2020,65+,Male,Liverpool,New,Bronze
C0552,03/07/2023,26-35,Male,Cardiff,New,Bronze
C0553,08/01/2024,18-25,Male,Birmingham,New,Silver
C0554,09/04/2023,46-55,Female,Edinburgh,New,Silver
C0555,02/11/2022,26-35,Female,Southampton,New,Bronze
C0556,20/07/2021,36-45,Female,London,New,Bronze
C0557,11/06/2023,26-35,Male,Edinburgh,New,Silver
C0558,24/08/2023,56-65,Male,Bristol,New,Bronze
C0559,18/11/2020,65+,Male,Belfast,New,Bronze
C0560,28/09/2020,56-65,Male,Edinburgh,Returning,Bronze
C0561,15/05/2020,26-35,Male,Glasgow,New,Silver
C0562,02/11/2021,26-35,Male,London,New,Silver
C0563,17/04/2021,36-45,Female,Sheffield,New,Gold
C0564,26/02/2021,46-55,Male,Newcastle,New,Silver
C0565,27/07/2022,18-25,Female,Liverpool,Returning,Silver
C0566,07/02/2023,26-35,Male,London,New,Silver
C0567,03/05/2024,26-35,Female,Leicester,Returning,Bronze
C0568,31/07/2023,18-25,Female,Manchester,Returning,Bronze
C0569,28/03/2022,36-45,Male,Edinburgh,New,Bronze
C0570,31/05/2022,26-35,Female,Newcastle,Returning,Silver
C0571,30/06/2023,18-25,Male,Southampton,New,Silver
C0572,25/07/2021,46-55,Prefer not to say,Sheffield,Returning,Bronze
C0573,11/10/2020,36-45,Male,Belfast,New,Gold
C0574,08/01/2020,46-55,Female,London,New,Silver
C0575,23/03/2021,26-35,Female,Bristol,Returning,Bronze
C0576,02/06/2024,18-25,Female,Cardiff,New,Silver
C0577,10/11/2020,26-35,Female,London,New,Bronze
C0578,11/11/2023,36-45,Female,Leeds,Returning,Silver
C0579,04/02/2022,46-55,Male,Southampton,New,Silver
C0580,29/01/2024,65+,Male,Southampton,New,Bronze
C0581,01/04/2020,65+,Female,Southampton,Returning,Bronze
C0582,28/02/2023,26-35,Male,Glasgow,Returning,Silver
C0583,09/07/2022,26-35,Male,Nottingham,Returning,Gold
C0584,16/12/2023,36-45,Male,London,Returning,Silver
C0585,06/03/2023,46-55,Male,Bristol,New,Gold
C0586,02/06/2022,26-35,Male,Leeds,Returning,Bronze
C0587,18/11/2022,65+,Male,Nottingham,Returning,Silver
C0588,09/09/2021,36-45,Female,Glasgow,New,Bronze
C0589,09/06/2021,36-45,Male,Newcastle,Returning,Bronze
C0590,03/05/2020,26-35,Female,Sheffield,Returning,Silver
C0591,10/03/2023,56-65,Female,Belfast,Returning,Bronze
C0592,11/06/2020,26-35,Female,Sheffield,New,Bronze
C0593,27/10/2020,26-35,Male,Glasgow,New,Silver
C0594,04/03/2024,26-35,Prefer not to say,Newcastle,New,Bronze
C0595,03/03/2023,18-25,Female,Southampton,New,Silver
C0596,02/08/2023,36-45,Female,Glasgow,Returning,Bronze
C0597,04/07/2021,18-25,Female,Glasgow,Returning,Silver
C0598,21/11/2020,36-45,Female,Leeds,New,Bronze
C0599,14/08/2020,56-65,Male,Belfast,New,Bronze
C0600,20/12/2021,56-65,Female,London,New,Bronze
C0601,07/04/2023,36-45,Male,Leicester,Returning,Gold
C0602,25/02/2021,56-65,Male,Bristol,Returning,Bronze
C0603,22/04/2024,36-45,Female,Birmingham,New,Bronze
C0604,04/11/2020,36-45,Male,Cardiff,New,Silver
C0605,25/02/2024,56-65,Female,Bristol,Returning,Bronze
C0606,21/06/2024,46-55,Male,Newcastle,New,Bronze
C0607,20/12/2021,26-35,Male,Nottingham,New,Gold
C0608,19/06/2024,56-65,Female,Birmingham,New,Bronze
C0609,25/03/2024,26-35,Male,Sheffield,New,Bronze
C0610,07/11/2022,18-25,Male,Glasgow,New,Bronze
C0611,06/09/2022,18-25,Male,Southampton,New,Silver
C0612,17/07/2023,36-45,Female,Nottingham,New,Silver
C0613,10/04/2022,26-35,Male,Edinburgh,New,Bronze
C0614,15/11/2022,36-45,Female,Liverpool,Returning,Gold
C0615,03/02/2024,36-45,Male,Newcastle,New,Bronze
C0616,02/07/2021,26-35,Male,London,New,Silver
C0617,31/12/2021,18-25,Female,Birmingham,New,Gold
C0618,13/11/2020,46-55,Prefer not to say,Cardiff,Returning,Silver
C0619,12/06/2020,36-45,Female,Belfast,New,Bronze
C0620,21/05/2024,56-65,Female,Southampton,New,Silver
C0621,22/03/2021,36-45,Male,Manchester,Returning,Bronze
C0622,20/02/2023,26-35,Female,Sheffield,Returning,Bronze
C0623,05/05/2020,46-55,Female,Sheffield,New,Bronze
C0624,11/03/2021,56-65,Male,Liverpool,New,Bronze
C0625,02/04/2021,36-45,Female,Sheffield,New,Gold
C0626,03/06/2021,18-25,Female,Newcastle,Returning,Bronze
C0627,25/05/2023,26-35,Female,Leicester,New,Gold
C0628,09/07/2021,36-45,Female,Bristol,New,Bronze
C0629,12/02/2022,26-35,Male,Manchester,Returning,Gold
C0630,29/04/2024,18-25,Female,Leeds,Returning,Gold
C0631,21/07/2021,26-35,Male,Liverpool,New,Silver
C0632,18/02/2024,56-65,Male,Southampton,New,Bronze
C0633,02/04/2024,36-45,Male,Bristol,Returning,Bronze
C0634,17/01/2020,36-45,Female,London,New,Silver
C0635,02/01/2024,56-65,Male,Leicester,New,Bronze
C0636,28/04/2021,26-35,Female,Belfast,New,Bronze
C0637,09/05/2022,46-55,Male,Leicester,New,Bronze
C0638,23/12/2022,26-35,Female,Liverpool,New,Bronze
C0639,17/04/2024,46-55,Female,Liverpool,Returning,Silver
C0640,25/09/2023,46-55,Female,Cardiff,New,Silver
C0641,29/11/2021,46-55,Male,Nottingham,Returning,Bronze
C0642,26/07/2020,26-35,Male,Nottingham,New,Silver
C0643,19/08/2023,18-25,Male,Sheffield,Returning,Bronze
C0644,07/01/2024,18-25,Female,Liverpool,Returning,Bronze
C0645,16/05/2023,46-55,Male,Sheffield,New,Silver
C0646,16/09/2022,18-25,Male,Leicester,New,Bronze
C0647,26/05/2020,26-35,Male,Birmingham,Returning,Gold
C0648,27/08/2023,36-45,Female,Sheffield,Returning,Bronze
C0649,17/07/2023,56-65,Female,Glasgow,Returning,Silver
C0650,01/10/2020,18-25,Male,Nottingham,New,Bronze
C0651,13/10/2022,18-25,Female,Cardiff,Returning,Bronze
C0652,09/10/2023,46-55,Female,Leicester,Returning,Bronze
C0653,12/12/2023,26-35,Male,Nottingham,Returning,Silver
C0654,14/02/2020,26-35,Female,Liverpool,Returning,Gold
C0655,12/12/2020,65+,Female,Leeds,New,Bronze
C0656,28/04/2020,56-65,Male,Nottingham,New,Bronze
C0657,31/12/2022,36-45,Female,Leeds,New,Bronze
C0658,08/02/2023,56-65,Female,Leicester,Returning,Gold
C0659,22/09/2022,26-35,Female,Leeds,New,Bronze
C0660,10/01/2022,56-65,Female,Birmingham,New,Bronze
C0661,19/01/2024,18-25,Female,Manchester,Returning,Gold
C0662,25/11/2022,26-35,Male,Bristol,Returning,Silver
C0663,26/12/2021,26-35,Prefer not to say,Newcastle,New,Silver
C0664,11/04/2020,36-45,Male,Manchester,New,Gold
C0665,27/07/2021,46-55,Male,Nottingham,New,Silver
C0666,28/01/2021,26-35,Male,Newcastle,New,Bronze
C0667,26/10/2023,46-55,Female,Newcastle,Returning,Bronze
C0668,20/09/2021,18-25,Female,Newcastle,Returning,Gold
C0669,27/12/2023,46-55,Male,Belfast,Returning,Silver
C0670,24/08/2023,46-55,Male,Sheffield,New,Gold
C0671,14/02/2020,18-25,Male,Liverpool,Returning,Silver
C0672,17/12/2022,18-25,Female,Glasgow,New,Gold
C0673,23/01/2021,65+,Male,Liverpool,Returning,Bronze
C0674,16/04/2022,26-35,Female,Newcastle,New,Silver
C0675,12/01/2023,26-35,Female,Belfast,New,Silver
C0676,23/08/2022,56-65,Female,Leicester,New,Silver
C0677,10/08/2020,36-45,Female,Birmingham,New,Gold
C0678,10/12/2022,36-45,Male,Belfast,New,Gold
C0679,01/10/2021,56-65,Female,Manchester,Returning,Bronze
C0680,25/05/2020,56-65,Female,Glasgow,New,Gold
C0681,01/01/2021,26-35,Female,Sheffield,New,Bronze
C0682,03/02/2021,26-35,Female,Leeds,Returning,Bronze
C0683,25/05/2024,36-45,Female,Cardiff,Returning,Silver
C0684,01/02/2020,18-25,Female,Leicester,New,Silver
C0685,19/02/2024,36-45,Male,Belfast,New,Bronze
C0686,20/05/2024,18-25,Female,Leeds,Returning,Bronze
C0687,30/07/2023,36-45,Male,Edinburgh,Returning,Bronze
C0688,26/05/2023,18-25,Male,Newcastle,New,Silver
C0689,01/04/2024,65+,Female,Manchester,New,Silver
C0690,18/07/2020,26-35,Female,Belfast,New,Silver
C0691,08/08/2021,46-55,Female,Belfast,Returning,Silver
C0692,23/07/2021,36-45,Female,Manchester,Returning,Silver
C0693,20/12/2022,18-25,Female,Glasgow,New,Bronze
C0694,12/12/2021,36-45,Male,Belfast,Returning,Bronze
C0695,19/10/2022,36-45,Male,Edinburgh,Returning,Bronze
C0696,12/07/2023,26-35,Female,Sheffield,Returning,Gold
C0697,26/02/2024,26-35,Male,Leicester,New,Bronze
C0698,29/12/2020,56-65,Female,Nottingham,New,Bronze
C0699,15/05/2023,46-55,Male,Nottingham,Returning,Bronze
C0700,15/08/2020,18-25,Female,Glasgow,New,Silver
C0701,20/01/2023,46-55,Non-binary,Edinburgh,Returning,Silver
C0702,02/05/2024,56-65,Female,Liverpool,Returning,Silver
C0703,12/03/2023,26-35,Male,Birmingham,New,Silver
C0704,14/11/2020,26-35,Male,Southampton,New,Bronze
C0705,31/08/2021,36-45,Female,Nottingham,Returning,Silver
C0706,09/03/2022,36-45,Male,Birmingham,New,Bronze
C0707,05/10/2020,18-25,Female,Bristol,Returning,Bronze
C0708,11/01/2021,65+,Non-binary,Nottingham,Returning,Silver
C0709,17/02/2023,56-65,Male,Edinburgh,New,Bronze
C0710,27/06/2021,36-45,Male,Southampton,New,Gold
C0711,13/08/2021,56-65,Female,Edinburgh,New,Gold
C0712,13/09/2020,56-65,Male,Birmingham,New,Bronze
C0713,22/07/2020,26-35,Male,Nottingham,New,Gold
C0714,04/08/2023,36-45,Male,Cardiff,New,Bronze
C0715,25/10/2023,36-45,Male,Glasgow,New,Silver
C0716,18/09/2023,36-45,Female,Nottingham,Returning,Bronze
C0717,21/10/2023,26-35,Female,Southampton,New,Bronze
C0718,05/05/2020,65+,Male,Glasgow,Returning,Silver
C0719,12/07/2023,56-65,Male,Cardiff,Returning,Bronze
C0720,09/06/2020,26-35,Male,Nottingham,New,Bronze
C0721,18/10/2020,18-25,Prefer not to say,Glasgow,New,Gold
C0722,18/07/2022,36-45,Female,Glasgow,New,Bronze
C0723,25/04/2024,18-25,Female,Leicester,New,Bronze
C0724,04/05/2023,18-25,Male,Cardiff,New,Silver
C0725,15/03/2023,26-35,Male,Glasgow,New,Bronze
C0726,29/10/2022,36-45,Male,London,New,Silver
C0727,16/02/2023,18-25,Prefer not to say,Manchester,New,Gold
C0728,20/12/2022,56-65,Male,Bristol,New,Silver
C0729,15/07/2020,26-35,Female,Birmingham,Returning,Bronze
C0730,31/10/2022,46-55,Female,Cardiff,Returning,Bronze
C0731,30/07/2021,36-45,Female,London,New,Bronze
C0732,11/01/2021,56-65,Male,Sheffield,New,Bronze
C0733,24/03/2020,26-35,Male,Southampton,New,Bronze
C0734,12/10/2023,26-35,Male,Sheffield,Returning,Bronze
C0735,02/05/2023,36-45,Male,Liverpool,New,Silver
C0736,02/04/2024,26-35,Female,Leicester,Returning,Bronze
C0737,25/09/2022,65+,Female,Belfast,Returning,Silver
C0738,12/04/2020,36-45,Male,London,Returning,Silver
C0739,27/09/2021,36-45,Female,Bristol,New,Bronze
C0740,10/06/2022,26-35,Female,Southampton,New,Gold
C0741,09/09/2022,26-35,Male,Sheffield,Returning,Bronze
C0742,10/06/2022,18-25,Male,London,Returning,Gold
C0743,16/04/2021,46-55,Female,Manchester,Returning,Bronze
C0744,20/09/2022,65+,Male,Leicester,Returning,Gold
C0745,05/01/2024,18-25,Male,Bristol,New,Silver
C0746,25/01/2023,26-35,Male,Nottingham,New,Bronze
C0747,04/12/2021,26-35,Female,London,New,Bronze
C0748,17/04/2020,18-25,Female,Birmingham,Returning,Bronze
C0749,03/01/2024,18-25,Female,Birmingham,New,Gold
C0750,28/04/2021,18-25,Male,Liverpool,New,Bronze
C0751,08/10/2021,18-25,Male,Nottingham,Returning,Gold
C0752,22/10/2022,56-65,Male,Manchester,Returning,Gold
C0753,17/01/2022,26-35,Female,Birmingham,Returning,Bronze
C0754,18/01/2024,18-25,Female,Liverpool,New,Silver
C0755,19/11/2021,26-35,Female,Cardiff,New,Silver
C0756,27/08/2022,26-35,Female,Edinburgh,Returning,Silver
C0757,20/05/2021,26-35,Female,Southampton,New,Silver
C0758,03/09/2021,26-35,Male,London,Returning,Silver
C0759,11/12/2023,36-45,Male,Glasgow,Returning,Bronze
C0760,07/02/2024,26-35,Female,Sheffield,Returning,Silver
C0761,24/10/2022,36-45,Male,Cardiff,Returning,Gold
C0762,18/01/2024,26-35,Female,Southampton,Returning,Silver
C0763,20/10/2023,36-45,Male,Glasgow,Returning,Silver
C0764,10/12/2023,46-55,Male,Glasgow,New,Bronze
C0765,17/04/2022,26-35,Male,London,New,Bronze
C0766,17/09/2023,56-65,Female,Sheffield,New,Gold
C0767,30/06/2022,26-35,Female,Bristol,Returning,Silver
C0768,03/09/2020,26-35,Female,Bristol,New,Gold
C0769,08/05/2023,46-55,Female,Belfast,Returning,Bronze
C0770,18/12/2023,18-25,Male,Leeds,New,Bronze
C0771,02/11/2020,36-45,Female,Newcastle,Returning,Silver
C0772,27/09/2022,36-45,Non-binary,Southampton,New,Silver
C0773,04/04/2023,26-35,Male,Southampton,Returning,Bronze
C0774,05/02/2021,18-25,Male,Bristol,Returning,Silver
C0775,25/12/2021,26-35,Female,Sheffield,New,Silver
C0776,27/06/2020,18-25,Male,Leicester,New,Bronze
C0777,15/05/2021,36-45,Male,Leeds,New,Silver
C0778,17/07/2023,56-65,Female,London,Returning,Bronze
C0779,01/05/2024,26-35,Female,Birmingham,Returning,Silver
C0780,11/10/2023,26-35,Female,Nottingham,New,Bronze
C0781,27/04/2022,56-65,Female,Glasgow,New,Bronze
C0782,31/12/2021,65+,Female,Leicester,Returning,Bronze
C0783,21/06/2022,36-45,Female,Cardiff,New,Bronze
C0784,27/06/2021,36-45,Male,Nottingham,Returning,Silver
C0785,04/06/2024,46-55,Female,Belfast,Returning,Bronze
C0786,07/01/2022,36-45,Male,Newcastle,New,Bronze
C0787,20/07/2023,65+,Female,Edinburgh,New,Silver
C0788,14/09/2020,36-45,Male,Belfast,Returning,Bronze
C0789,12/04/2023,18-25,Female,Leicester,New,Gold
C0790,15/07/2020,26-35,Male,Bristol,Returning,Gold
C0791,18/02/2023,56-65,Female,Southampton,Returning,Bronze
C0792,18/12/2023,56-65,Female,Bristol,New,Bronze
C0793,23/02/2021,65+,Female,Cardiff,Returning,Silver
C0794,06/06/2021,26-35,Prefer not to say,Manchester,Returning,Silver
C0795,05/12/2022,18-25,Female,Leeds,Returning,Bronze
C0796,02/02/2021,18-25,Male,Manchester,New,Bronze
C0797,10/03/2021,18-25,Female,Glasgow,New,Bronze
C0798,03/08/2022,46-55,Female,Belfast,New,Silver
C0799,16/07/2023,18-25,Prefer not to say,Leicester,Returning,Bronze
C0800,24/04/2021,36-45,Male,Southampton,New,Bronze
C0801,13/05/2021,46-55,Female,Leicester,New,Bronze
C0802,12/11/2023,26-35,Female,Bristol,Returning,Bronze
C0803,13/04/2022,46-55,Male,Newcastle,New,Gold
C0804,21/12/2021,46-55,Prefer not to say,Glasgow,New,Silver
C0805,01/09/2021,46-55,Female,Leeds,New,Bronze
C0806,10/07/2022,56-65,Female,Sheffield,New,Bronze
C0807,17/08/2021,56-65,Female,Newcastle,New,Bronze
C0808,01/06/2020,56-65,Female,Sheffield,New,Silver
C0809,18/08/2022,56-65,Male,Sheffield,Returning,Gold
C0810,18/08/2021,46-55,Female,London,New,Gold
C0811,21/10/2023,26-35,Female,Sheffield,New,Bronze
C0812,20/03/2020,18-25,Male,Manchester,Returning,Bronze
C0813,16/07/2021,46-55,Female,Sheffield,Returning,Bronze
C0814,07/05/2021,56-65,Male,Bristol,Returning,Bronze
C0815,31/10/2022,36-45,Female,Newcastle,Returning,Bronze
C0816,16/05/2021,26-35,Female,Bristol,New,Silver
C0817,09/10/2022,56-65,Male,Edinburgh,Returning,Bronze
C0818,02/05/2020,18-25,Female,Nottingham,New,Silver
C0819,08/11/2020,56-65,Male,Edinburgh,Returning,Bronze
C0820,26/01/2022,65+,Female,Manchester,Returning,Bronze
C0821,08/05/2020,46-55,Male,Belfast,Returning,Bronze
C0822,15/12/2022,26-35,Male,Belfast,New,Silver
C0823,31/10/2021,36-45,Female,Southampton,New,Silver
C0824,16/09/2020,46-55,Female,Edinburgh,Returning,Gold
C0825,26/06/2021,26-35,Female,Bristol,New,Silver
C0826,05/12/2023,36-45,Male,Glasgow,New,Silver
C0827,13/09/2023,26-35,Female,Leicester,Returning,Bronze
C0828,18/06/2021,36-45,Female,Southampton,Returning,Bronze
C0829,20/10/2020,56-65,Male,Cardiff,New,Bronze
C0830,16/06/2024,26-35,Male,Nottingham,Returning,Silver
C0831,06/06/2020,26-35,Female,Nottingham,Returning,Silver
C0832,06/01/2022,18-25,Female,Manchester,Returning,Gold
C0833,12/11/2020,18-25,Male,Sheffield,New,Bronze
C0834,11/07/2023,36-45,Male,Leicester,New,Bronze
C0835,28/04/2021,18-25,Female,Liverpool,New,Bronze
C0836,07/01/2022,26-35,Female,Nottingham,New,Silver
C0837,11/08/2022,18-25,Female,Nottingham,New,Silver
C0838,14/06/2021,26-35,Male,Bristol,Returning,Silver
C0839,31/10/2023,56-65,Female,Bristol,Returning,Silver
C0840,01/02/2021,46-55,Male,Southampton,New,Silver
C0841,19/02/2023,36-45,Female,Leicester,Returning,Bronze
C0842,27/05/2023,36-45,Male,Glasgow,New,Bronze
C0843,11/03/2020,36-45,Male,Belfast,New,Gold
C0844,23/02/2024,18-25,Male,Manchester,New,Bronze
C0845,23/08/2022,36-45,Female,Leeds,Returning,Bronze
C0846,07/09/2023,56-65,Female,Southampton,New,Bronze
C0847,03/09/2023,36-45,Female,London,New,Silver
C0848,11/05/2021,36-45,Female,Newcastle,Returning,Bronze
C0849,22/03/2021,26-35,Female,Belfast,Returning,Silver
C0850,20/08/2021,36-45,Female,Belfast,New,Gold
C0851,11/12/2021,65+,Male,Birmingham,New,Bronze
C0852,19/07/2022,56-65,Male,Leeds,New,Bronze
